GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G48020100542981","1990","TX",,,,,,,,"1","054298",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000769","0000000000","BG 1","S","+29863174","-095637292",,429
"G480201005431","1990","TX",,,,,,,,"1","0543",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003955","0000000000","BG 1","S","+29906969","-095620148",,1151
"G480201005432","1990","TX",,,,,,,,"2","0543",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004959","0000000000","BG 2","S","+29886511","-095591526",,179
"G480201005433","1990","TX",,,,,,,,"3","0543",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002794","0000000000","BG 3","S","+29888942","-095613456",,1221
"G480201005434","1990","TX",,,,,,,,"4","0543",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001796","0000000000","BG 4","S","+29889318","-095624376",,441
"G480201005435","1990","TX",,,,,,,,"5","0543",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002211","0000000000","BG 5","S","+29883264","-095636363",,547
"G480201005441","1990","TX",,,,,,,,"1","0544",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000005317","0000000000","BG 1","S","+29911681","-095632682",,1462
"G480201005442","1990","TX",,,,,,,,"2","0544",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001647","0000000000","BG 2","S","+29900150","-095644756",,1276
"G480201005443","1990","TX",,,,,,,,"3","0544",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001912","0000000000","BG 3","S","+29890972","-095647347",,1409
"G480201005444","1990","TX",,,,,,,,"4","0544",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000023694","0000000000","BG 4","S","+29924342","-095665730",,2678
"G48020100545011","1990","TX",,,,,,,,"1","054501",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003828","0000000000","BG 1","S","+29964473","-095637680",,513
"G48020100545012","1990","TX",,,,,,,,"2","054501",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000012125","0000000000","BG 2","S","+29974126","-095665563",,135
"G48020100545013","1990","TX",,,,,,,,"3","054501",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000047832","0000000055","BG 3","S","+29992308","-095722079",,861
"G48020100545121","1990","TX",,,,,,,,"1","054512",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000991","0000000000","BG 1","S","+29941078","-095631844",,621
"G48020100545122","1990","TX",,,,,,,,"2","054512",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003727","0000000000","BG 2","S","+29935765","-095638934",,448
"G48020100545123","1990","TX",,,,,,,,"3","054512",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000005357","0000000000","BG 3","S","+29947871","-095657771",,339
"G48020100545221","1990","TX",,,,,,,,"1","054522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000890","0000000000","BG 1","S","+29959778","-095588817",,598
"G48020100545222","1990","TX",,,,,,,,"2","054522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004086","0000000000","BG 2","S","+29958981","-095600956",,1113
"G48020100545223","1990","TX",,,,,,,,"3","054522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001294","0000000000","BG 3","S","+29953516","-095618416",,357
"G48020100545224","1990","TX",,,,,,,,"4","054522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001675","0000000000","BG 4","S","+29957166","-095627798",,747
"G48020100545321","1990","TX",,,,,,,,"1","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002360","0000000000","BG 1","S","+29922418","-095613817",,498
"G48020100545322","1990","TX",,,,,,,,"2","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004402","0000000000","BG 2","S","+29932308","-095607312",,859
"G48020100545323","1990","TX",,,,,,,,"3","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001400","0000000000","BG 3","S","+29941421","-095622909",,816
"G48020100545324","1990","TX",,,,,,,,"4","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000704","0000000000","BG 4","S","+29940178","-095613421",,553
"G48020100545325","1990","TX",,,,,,,,"5","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001819","0000000000","BG 5","S","+29941865","-095601351",,641
"G48020100545326","1990","TX",,,,,,,,"6","054532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002431","0000000000","BG 6","S","+29946753","-095591837",,450
"G480201005461","1990","TX",,,,,,,,"1","0546",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000007124","0000000000","BG 1","S","+29883864","-095707344",,737
"G480201005462","1990","TX",,,,,,,,"2","0546",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000142801","0000001532","BG 2","S","+29922888","-095748562",,139
"G48020100547989","1990","TX",,,,,,,,"9","054798",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000128215","0000001594","BG 9","S","+29977646","-095859973",,254
"G48020100548989","1990","TX",,,,,,,,"9","054898",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000053511","0000000540","BG 9","S","+30097120","-095911218",,252
"G480201005491","1990","TX",,,,,,,,"1","0549",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000009871","0000000000","BG 1","S","+30026205","-095797183",,650
"G480201005492","1990","TX",,,,,,,,"2","0549",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000070971","0000000194","BG 2","S","+30063759","-095838799",,253
"G480201005509","1990","TX",,,,,,,,"9","0550",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000054556","0000000428","BG 9","S","+30052783","-095730366",,759
"G48020100551011","1990","TX",,,,,,,,"1","055101",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003967","0000000000","BG 1","S","+30004665","-095596418",,765
"G48020100551012","1990","TX",,,,,,,,"2","055101",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003392","0000000000","BG 2","S","+30001284","-095616511",,774
"G48020100551013","1990","TX",,,,,,,,"3","055101",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002035","0000000000","BG 3","S","+29989238","-095622462",,221
"G48020100551014","1990","TX",,,,,,,,"4","055101",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000015755","0000000000","BG 4","S","+30012618","-095662907",,742
"G48020100551121","1990","TX",,,,,,,,"1","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002354","0000000000","BG 1","S","+29992531","-095586722",,522
"G48020100551122","1990","TX",,,,,,,,"2","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001198","0000000000","BG 2","S","+29989599","-095602908",,739
"G48020100551123","1990","TX",,,,,,,,"3","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001575","0000000000","BG 3","S","+29981773","-095592935",,472
"G48020100551124","1990","TX",,,,,,,,"4","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000943","0000000000","BG 4","S","+29984778","-095604955",,680
"G48020100551125","1990","TX",,,,,,,,"5","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000508","0000000000","BG 5","S","+29979880","-095602250",,818
"G48020100551126","1990","TX",,,,,,,,"6","055112",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004745","0000000000","BG 6","S","+29977937","-095617298",,294
"G48020100551221","1990","TX",,,,,,,,"1","055122",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004817","0000000000","BG 1","S","+29984352","-095576831",,762
"G48020100551222","1990","TX",,,,,,,,"2","055122",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001705","0000000000","BG 2","S","+29961940","-095576953",,181
"G48020100551223","1990","TX",,,,,,,,"3","055122",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002252","0000000000","BG 3","S","+29957193","-095575390",,969
"G48020100551224","1990","TX",,,,,,,,"4","055122",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002632","0000000000","BG 4","S","+29946709","-095576306",,912
"G48020100551225","1990","TX",,,,,,,,"5","055122",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002291","0000000000","BG 5","S","+29959050","-095557702",,334
"G480201005521","1990","TX",,,,,,,,"1","0552",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000030182","0000000221","BG 1","S","+30031022","-095647049",,682
"G480201005522","1990","TX",,,,,,,,"2","0552",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000029791","0000000026","BG 2","S","+30069626","-095653809",,537
"G480201005523","1990","TX",,,,,,,,"3","0552",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000016881","0000000099","BG 3","S","+30098223","-095664651",,506
"G480201005531","1990","TX",,,,,,,,"1","0553",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001441","0000000000","BG 1","S","+30095865","-095624666",,598
"G480201005532","1990","TX",,,,,,,,"2","0553",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004966","0000000000","BG 2","S","+30083423","-095621004",,949
"G480201005533","1990","TX",,,,,,,,"3","0553",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000006740","0000000013","BG 3","S","+30083665","-095601050",,243
"G480201005534","1990","TX",,,,,,,,"4","0553",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000009121","0000000000","BG 4","S","+30113907","-095608320",,546
"G480201005535","1990","TX",,,,,,,,"5","0553",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000005467","0000000000","BG 5","S","+30110426","-095635917",,472
"G480201005541","1990","TX",,,,,,,,"1","0554",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000017731","0000000100","BG 1","S","+30089689","-095574565",,356
"G48020100555011","1990","TX",,,,,,,,"1","055501",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000010975","0000000119","BG 1","S","+30043074","-095599081",,416
"G48020100555012","1990","TX",,,,,,,,"2","055501",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000019235","0000000200","BG 2","S","+30051979","-095569096",,201
"G48020100555121","1990","TX",,,,,,,,"1","055512",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003312","0000000118","BG 1","S","+30001119","-095576102",,424
"G48020100555122","1990","TX",,,,,,,,"2","055512",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003796","0000000000","BG 2","S","+30004303","-095567012",,674
"G48020100555221","1990","TX",,,,,,,,"1","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001141","0000000000","BG 1","S","+30037988","-095538731",,383
"G48020100555222","1990","TX",,,,,,,,"2","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001551","0000000000","BG 2","S","+30025377","-095534820",,530
"G48020100555223","1990","TX",,,,,,,,"3","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001177","0000000000","BG 3","S","+30017023","-095540568",,699
"G48020100555224","1990","TX",,,,,,,,"4","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002498","0000000000","BG 4","S","+30012797","-095552364",,919
"G48020100555225","1990","TX",,,,,,,,"5","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002091","0000000000","BG 5","S","+30021328","-095560004",,822
"G48020100555226","1990","TX",,,,,,,,"6","055522",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002006","0000000000","BG 6","S","+30028191","-095548529",,726
"G48020100555321","1990","TX",,,,,,,,"1","055532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001409","0000000000","BG 1","S","+30012641","-095520633",,497
"G48020100555322","1990","TX",,,,,,,,"2","055532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001959","0000000006","BG 2","S","+30008611","-095527963",,216
"G48020100555323","1990","TX",,,,,,,,"3","055532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001919","0000000000","BG 3","S","+30002718","-095546300",,617
"G48020100555324","1990","TX",,,,,,,,"4","055532",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002324","0000000014","BG 4","S","+29994835","-095543371",,483
"G48020100556011","1990","TX",,,,,,,,"1","055601",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003465","0000000000","BG 1","S","+30097965","-095510992",,640
"G48020100556012","1990","TX",,,,,,,,"2","055601",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000006792","0000000012","BG 2","S","+30100248","-095526227",,489
"G48020100556013","1990","TX",,,,,,,,"3","055601",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000008767","0000000099","BG 3","S","+30087118","-095539525",,567
"G48020100556014","1990","TX",,,,,,,,"4","055601",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000015922","0000000271","BG 4","S","+30066304","-095519486",,297
"G48020100556121","1990","TX",,,,,,,,"1","055612",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000911","0000000000","BG 1","S","+30028034","-095526572",,719
"G48020100556122","1990","TX",,,,,,,,"2","055612",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000656","0000000000","BG 2","S","+30029620","-095517185",,407
"G48020100556123","1990","TX",,,,,,,,"3","055612",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000873","0000000000","BG 3","S","+30036175","-095519927",,679
"G48020100556124","1990","TX",,,,,,,,"4","055612",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003312","0000000032","BG 4","S","+30037633","-095523463",,454
"G48020100556125","1990","TX",,,,,,,,"5","055612",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003373","0000000000","BG 5","S","+30040331","-095507814",,373
"G48020100556221","1990","TX",,,,,,,,"1","055622",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001927","0000000000","BG 1","S","+30033258","-095486475",,891
"G48020100556222","1990","TX",,,,,,,,"2","055622",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002120","0000000000","BG 2","S","+30025448","-095494884",,825
"G48020100556223","1990","TX",,,,,,,,"3","055622",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001645","0000000000","BG 3","S","+30023807","-095510915",,253
"G48020100556224","1990","TX",,,,,,,,"4","055622",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002349","0000000000","BG 4","S","+30016000","-095508708",,877
"G480201005571","1990","TX",,,,,,,,"1","0557",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000009152","0000000000","BG 1","S","+30116070","-095578486",,255
"G480201005572","1990","TX",,,,,,,,"2","0557",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000038098","0000000269","BG 2","S","+30135459","-095541787",,505
"G48020100558011","1990","TX",,,,,,,,"1","055801",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000007910","0000000000","BG 1","S","+30097763","-095492231",,632
"G48020100558012","1990","TX",,,,,,,,"2","055801",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000006284","0000000000","BG 2","S","+30067955","-095487089",,1633
"G48020100558013","1990","TX",,,,,,,,"3","055801",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000006788","0000000032","BG 3","S","+30072119","-095454143",,766
"G48020100558014","1990","TX",,,,,,,,"4","055801",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000010923","0000000055","BG 4","S","+30097084","-095456497",,634
"G48020100558121","1990","TX",,,,,,,,"1","055812",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004886","0000000000","BG 1","S","+30056284","-095474140",,171
"G48020100558122","1990","TX",,,,,,,,"2","055812",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003710","0000000027","BG 2","S","+30058957","-095443381",,796
"G48020100558123","1990","TX",,,,,,,,"3","055812",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002260","0000000000","BG 3","S","+30041480","-095436171",,602
"G48020100558124","1990","TX",,,,,,,,"4","055812",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002135","0000000010","BG 4","S","+30040538","-095455425",,592
"G48020100558125","1990","TX",,,,,,,,"5","055812",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000002699","0000000011","BG 5","S","+30049019","-095457352",,421
"G48020100558221","1990","TX",,,,,,,,"1","055822",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000000954","0000000000","BG 1","S","+30037354","-095479297",,857
"G48020100558222","1990","TX",,,,,,,,"2","055822",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001307","0000000000","BG 2","S","+30040031","-095471072",,902
"G48020100558223","1990","TX",,,,,,,,"3","055822",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001406","0000000000","BG 3","S","+30030977","-095471844",,523
"G48020100559011","1990","TX",,,,,,,,"1","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000006657","0000000000","BG 1","S","+30094327","-095420361",,189
"G48020100559012","1990","TX",,,,,,,,"2","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003037","0000000000","BG 2","S","+30075866","-095423334",,137
"G48020100559013","1990","TX",,,,,,,,"3","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000004858","0000000000","BG 3","S","+30046200","-095418324",,238
"G48020100559014","1990","TX",,,,,,,,"4","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000003126","0000000000","BG 4","S","+30042014","-095418293",,343
"G48020100559015","1990","TX",,,,,,,,"5","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000005045","0000000000","BG 5","S","+30051616","-095400088",,876
"G48020100559016","1990","TX",,,,,,,,"6","055901",,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,"0000001760","0000000000","BG 6","S","+30041161","-095390472",,1087
